CodigoBarra;NomeBarra;Periodo;Carga;CodigoSubmercado;Swing
16;BARRA 16;28;40.8751617;2;False
17;BARRA 17;28;40.8751617;2;False
18;BARRA 18;28;40.8751617;2;False
19;BARRA 19;28;40.8751617;2;False
20;BARRA 20;28;40.8751617;2;False
21;BARRA 21;28;40.8751617;2;False
22;BARRA 22;28;40.8751617;2;False
23;BARRA 23;28;40.8751617;2;False
24;BARRA 24;28;70.2109424;1;False
1;BARRA 1;29;71.0085132;1;True
2;BARRA 2;29;71.0085132;1;False
3;BARRA 3;29;71.0085132;1;False
4;BARRA 4;29;71.0085132;1;False
5;BARRA 5;29;71.0085132;1;False
6;BARRA 6;29;71.0085132;1;False
7;BARRA 7;29;71.0085132;1;False
8;BARRA 8;29;71.0085132;1;False
9;BARRA 9;29;71.0085132;1;False
10;BARRA 10;29;71.0085132;1;False
11;BARRA 11;29;71.0085132;1;False
12;BARRA 12;29;71.0085132;1;False
13;BARRA 13;29;71.0085132;1;False
14;BARRA 14;29;71.0085132;1;False
15;BARRA 15;29;71.0085132;1;False
16;BARRA 16;29;41.41602731;2;False
17;BARRA 17;29;41.41602731;2;False
18;BARRA 18;29;41.41602731;2;False
19;BARRA 19;29;41.41602731;2;False
20;BARRA 20;29;41.41602731;2;False
21;BARRA 21;29;41.41602731;2;False
22;BARRA 22;29;41.41602731;2;False
23;BARRA 23;29;41.41602731;2;False
24;BARRA 24;29;71.0085132;1;False
1;BARRA 1;30;71.35719307;1;True
2;BARRA 2;30;71.35719307;1;False
3;BARRA 3;30;71.35719307;1;False
4;BARRA 4;30;71.35719307;1;False
5;BARRA 5;30;71.35719307;1;False
6;BARRA 6;30;71.35719307;1;False
7;BARRA 7;30;71.35719307;1;False
8;BARRA 8;30;71.35719307;1;False
9;BARRA 9;30;71.35719307;1;False
10;BARRA 10;30;71.35719307;1;False
11;BARRA 11;30;71.35719307;1;False
12;BARRA 12;30;71.35719307;1;False
13;BARRA 13;30;71.35719307;1;False
14;BARRA 14;30;71.35719307;1;False
15;BARRA 15;30;71.35719307;1;False
16;BARRA 16;30;41.64115916;2;False
17;BARRA 17;30;41.64115916;2;False
18;BARRA 18;30;41.64115916;2;False
19;BARRA 19;30;41.64115916;2;False
20;BARRA 20;30;41.64115916;2;False
21;BARRA 21;30;41.64115916;2;False
22;BARRA 22;30;41.64115916;2;False
23;BARRA 23;30;41.64115916;2;False
24;BARRA 24;30;71.35719307;1;False
1;BARRA 1;31;71.60566173;1;True
2;BARRA 2;31;71.60566173;1;False
3;BARRA 3;31;71.60566173;1;False
4;BARRA 4;31;71.60566173;1;False
5;BARRA 5;31;71.60566173;1;False
6;BARRA 6;31;71.60566173;1;False
7;BARRA 7;31;71.60566173;1;False
8;BARRA 8;31;71.60566173;1;False
9;BARRA 9;31;71.60566173;1;False
10;BARRA 10;31;71.60566173;1;False
11;BARRA 11;31;71.60566173;1;False
12;BARRA 12;31;71.60566173;1;False
13;BARRA 13;31;71.60566173;1;False
14;BARRA 14;31;71.60566173;1;False
15;BARRA 15;31;71.60566173;1;False
16;BARRA 16;31;41.84158143;2;False
17;BARRA 17;31;41.84158143;2;False
18;BARRA 18;31;41.84158143;2;False
19;BARRA 19;31;41.84158143;2;False
20;BARRA 20;31;41.84158143;2;False
21;BARRA 21;31;41.84158143;2;False
22;BARRA 22;31;41.84158143;2;False
23;BARRA 23;31;41.84158143;2;False
24;BARRA 24;31;71.60566173;1;False
1;BARRA 1;32;71.7937292;1;True
2;BARRA 2;32;71.7937292;1;False
3;BARRA 3;32;71.7937292;1;False
4;BARRA 4;32;71.7937292;1;False
5;BARRA 5;32;71.7937292;1;False
6;BARRA 6;32;71.7937292;1;False
7;BARRA 7;32;71.7937292;1;False
8;BARRA 8;32;71.7937292;1;False
9;BARRA 9;32;71.7937292;1;False
10;BARRA 10;32;71.7937292;1;False
11;BARRA 11;32;71.7937292;1;False
12;BARRA 12;32;71.7937292;1;False
13;BARRA 13;32;71.7937292;1;False
14;BARRA 14;32;71.7937292;1;False
15;BARRA 15;32;71.7937292;1;False
16;BARRA 16;32;42.11613249;2;False
17;BARRA 17;32;42.11613249;2;False
18;BARRA 18;32;42.11613249;2;False
19;BARRA 19;32;42.11613249;2;False
20;BARRA 20;32;42.11613249;2;False
21;BARRA 21;32;42.11613249;2;False
22;BARRA 22;32;42.11613249;2;False
23;BARRA 23;32;42.11613249;2;False
24;BARRA 24;32;71.7937292;1;False
1;BARRA 1;33;71.53839673;1;True
2;BARRA 2;33;71.53839673;1;False
3;BARRA 3;33;71.53839673;1;False
4;BARRA 4;33;71.53839673;1;False
5;BARRA 5;33;71.53839673;1;False
6;BARRA 6;33;71.53839673;1;False
7;BARRA 7;33;71.53839673;1;False
8;BARRA 8;33;71.53839673;1;False
9;BARRA 9;33;71.53839673;1;False
10;BARRA 10;33;71.53839673;1;False
11;BARRA 11;33;71.53839673;1;False
12;BARRA 12;33;71.53839673;1;False
13;BARRA 13;33;71.53839673;1;False
14;BARRA 14;33;71.53839673;1;False
15;BARRA 15;33;71.53839673;1;False
16;BARRA 16;33;42.24517149;2;False
17;BARRA 17;33;42.24517149;2;False
18;BARRA 18;33;42.24517149;2;False
19;BARRA 19;33;42.24517149;2;False
20;BARRA 20;33;42.24517149;2;False
21;BARRA 21;33;42.24517149;2;False
22;BARRA 22;33;42.24517149;2;False
23;BARRA 23;33;42.24517149;2;False
24;BARRA 24;33;71.53839673;1;False
1;BARRA 1;34;71.27070947;1;True
2;BARRA 2;34;71.27070947;1;False
3;BARRA 3;34;71.27070947;1;False
4;BARRA 4;34;71.27070947;1;False
5;BARRA 5;34;71.27070947;1;False
6;BARRA 6;34;71.27070947;1;False
7;BARRA 7;34;71.27070947;1;False
8;BARRA 8;34;71.27070947;1;False
9;BARRA 9;34;71.27070947;1;False
10;BARRA 10;34;71.27070947;1;False
11;BARRA 11;34;71.27070947;1;False
12;BARRA 12;34;71.27070947;1;False
13;BARRA 13;34;71.27070947;1;False
14;BARRA 14;34;71.27070947;1;False
15;BARRA 15;34;71.27070947;1;False
16;BARRA 16;34;42.28635416;2;False
17;BARRA 17;34;42.28635416;2;False
18;BARRA 18;34;42.28635416;2;False
19;BARRA 19;34;42.28635416;2;False
20;BARRA 20;34;42.28635416;2;False
21;BARRA 21;34;42.28635416;2;False
22;BARRA 22;34;42.28635416;2;False
23;BARRA 23;34;42.28635416;2;False
24;BARRA 24;34;71.27070947;1;False
1;BARRA 1;35;70.12171327;1;True
2;BARRA 2;35;70.12171327;1;False
3;BARRA 3;35;70.12171327;1;False
4;BARRA 4;35;70.12171327;1;False
5;BARRA 5;35;70.12171327;1;False
6;BARRA 6;35;70.12171327;1;False
7;BARRA 7;35;70.12171327;1;False
8;BARRA 8;35;70.12171327;1;False
9;BARRA 9;35;70.12171327;1;False
10;BARRA 10;35;70.12171327;1;False
11;BARRA 11;35;70.12171327;1;False
12;BARRA 12;35;70.12171327;1;False
13;BARRA 13;35;70.12171327;1;False
14;BARRA 14;35;70.12171327;1;False
15;BARRA 15;35;70.12171327;1;False
16;BARRA 16;35;41.91571022;2;False
17;BARRA 17;35;41.91571022;2;False
18;BARRA 18;35;41.91571022;2;False
19;BARRA 19;35;41.91571022;2;False
20;BARRA 20;35;41.91571022;2;False
21;BARRA 21;35;41.91571022;2;False
22;BARRA 22;35;41.91571022;2;False
23;BARRA 23;35;41.91571022;2;False
24;BARRA 24;35;70.12171327;1;False
1;BARRA 1;36;70.7078798;1;True
2;BARRA 2;36;70.7078798;1;False
3;BARRA 3;36;70.7078798;1;False
4;BARRA 4;36;70.7078798;1;False
5;BARRA 5;36;70.7078798;1;False
6;BARRA 6;36;70.7078798;1;False
7;BARRA 7;36;70.7078798;1;False
8;BARRA 8;36;70.7078798;1;False
9;BARRA 9;36;70.7078798;1;False
10;BARRA 10;36;70.7078798;1;False
11;BARRA 11;36;70.7078798;1;False
12;BARRA 12;36;70.7078798;1;False
13;BARRA 13;36;70.7078798;1;False
14;BARRA 14;36;70.7078798;1;False
15;BARRA 15;36;70.7078798;1;False
16;BARRA 16;36;41.9925845;2;False
17;BARRA 17;36;41.9925845;2;False
18;BARRA 18;36;41.9925845;2;False
19;BARRA 19;36;41.9925845;2;False
20;BARRA 20;36;41.9925845;2;False
21;BARRA 21;36;41.9925845;2;False
22;BARRA 22;36;41.9925845;2;False
23;BARRA 23;36;41.9925845;2;False
24;BARRA 24;36;70.7078798;1;False
1;BARRA 1;37;72.2014376;1;True
2;BARRA 2;37;72.2014376;1;False
3;BARRA 3;37;72.2014376;1;False
4;BARRA 4;37;72.2014376;1;False
5;BARRA 5;37;72.2014376;1;False
6;BARRA 6;37;72.2014376;1;False
7;BARRA 7;37;72.2014376;1;False
8;BARRA 8;37;72.2014376;1;False
9;BARRA 9;37;72.2014376;1;False
10;BARRA 10;37;72.2014376;1;False
11;BARRA 11;37;72.2014376;1;False
12;BARRA 12;37;72.2014376;1;False
13;BARRA 13;37;72.2014376;1;False
14;BARRA 14;37;72.2014376;1;False
15;BARRA 15;37;72.2014376;1;False
16;BARRA 16;37;42.8189832;2;False
17;BARRA 17;37;42.8189832;2;False
18;BARRA 18;37;42.8189832;2;False
19;BARRA 19;37;42.8189832;2;False
20;BARRA 20;37;42.8189832;2;False
21;BARRA 21;37;42.8189832;2;False
22;BARRA 22;37;42.8189832;2;False
23;BARRA 23;37;42.8189832;2;False
24;BARRA 24;37;72.2014376;1;False
1;BARRA 1;38;73.33258793;1;True
2;BARRA 2;38;73.33258793;1;False
3;BARRA 3;38;73.33258793;1;False
4;BARRA 4;38;73.33258793;1;False
5;BARRA 5;38;73.33258793;1;False
6;BARRA 6;38;73.33258793;1;False
7;BARRA 7;38;73.33258793;1;False
8;BARRA 8;38;73.33258793;1;False
9;BARRA 9;38;73.33258793;1;False
10;BARRA 10;38;73.33258793;1;False
11;BARRA 11;38;73.33258793;1;False
12;BARRA 12;38;73.33258793;1;False
13;BARRA 13;38;73.33258793;1;False
14;BARRA 14;38;73.33258793;1;False
15;BARRA 15;38;73.33258793;1;False
16;BARRA 16;38;45.34210743;2;False
17;BARRA 17;38;45.34210743;2;False
18;BARRA 18;38;45.34210743;2;False
19;BARRA 19;38;45.34210743;2;False
20;BARRA 20;38;45.34210743;2;False
21;BARRA 21;38;45.34210743;2;False
22;BARRA 22;38;45.34210743;2;False
23;BARRA 23;38;45.34210743;2;False
24;BARRA 24;38;73.33258793;1;False
1;BARRA 1;39;73.07450993;1;True
2;BARRA 2;39;73.07450993;1;False
3;BARRA 3;39;73.07450993;1;False
4;BARRA 4;39;73.07450993;1;False
5;BARRA 5;39;73.07450993;1;False
6;BARRA 6;39;73.07450993;1;False
7;BARRA 7;39;73.07450993;1;False
8;BARRA 8;39;73.07450993;1;False
9;BARRA 9;39;73.07450993;1;False
10;BARRA 10;39;73.07450993;1;False
11;BARRA 11;39;73.07450993;1;False
12;BARRA 12;39;73.07450993;1;False
13;BARRA 13;39;73.07450993;1;False
14;BARRA 14;39;73.07450993;1;False
15;BARRA 15;39;73.07450993;1;False
16;BARRA 16;39;44.80398735;2;False
17;BARRA 17;39;44.80398735;2;False
18;BARRA 18;39;44.80398735;2;False
19;BARRA 19;39;44.80398735;2;False
20;BARRA 20;39;44.80398735;2;False
21;BARRA 21;39;44.80398735;2;False
22;BARRA 22;39;44.80398735;2;False
23;BARRA 23;39;44.80398735;2;False
24;BARRA 24;39;73.07450993;1;False
1;BARRA 1;40;72.0092518;1;True
2;BARRA 2;40;72.0092518;1;False
3;BARRA 3;40;72.0092518;1;False
4;BARRA 4;40;72.0092518;1;False
5;BARRA 5;40;72.0092518;1;False
6;BARRA 6;40;72.0092518;1;False
7;BARRA 7;40;72.0092518;1;False
8;BARRA 8;40;72.0092518;1;False
9;BARRA 9;40;72.0092518;1;False
10;BARRA 10;40;72.0092518;1;False
11;BARRA 11;40;72.0092518;1;False
12;BARRA 12;40;72.0092518;1;False
13;BARRA 13;40;72.0092518;1;False
14;BARRA 14;40;72.0092518;1;False
15;BARRA 15;40;72.0092518;1;False
16;BARRA 16;40;43.68381903;2;False
17;BARRA 17;40;43.68381903;2;False
18;BARRA 18;40;43.68381903;2;False
19;BARRA 19;40;43.68381903;2;False
20;BARRA 20;40;43.68381903;2;False
21;BARRA 21;40;43.68381903;2;False
22;BARRA 22;40;43.68381903;2;False
23;BARRA 23;40;43.68381903;2;False
24;BARRA 24;40;72.0092518;1;False
1;BARRA 1;41;71.07852373;1;True
2;BARRA 2;41;71.07852373;1;False
3;BARRA 3;41;71.07852373;1;False
4;BARRA 4;41;71.07852373;1;False
5;BARRA 5;41;71.07852373;1;False
6;BARRA 6;41;71.07852373;1;False
7;BARRA 7;41;71.07852373;1;False
8;BARRA 8;41;71.07852373;1;False
9;BARRA 9;41;71.07852373;1;False
10;BARRA 10;41;71.07852373;1;False
11;BARRA 11;41;71.07852373;1;False
12;BARRA 12;41;71.07852373;1;False
13;BARRA 13;41;71.07852373;1;False
14;BARRA 14;41;71.07852373;1;False
15;BARRA 15;41;71.07852373;1;False
16;BARRA 16;41;42.35499191;2;False
17;BARRA 17;41;42.35499191;2;False
18;BARRA 18;41;42.35499191;2;False
19;BARRA 19;41;42.35499191;2;False
20;BARRA 20;41;42.35499191;2;False
21;BARRA 21;41;42.35499191;2;False
22;BARRA 22;41;42.35499191;2;False
23;BARRA 23;41;42.35499191;2;False
24;BARRA 24;41;71.07852373;1;False
1;BARRA 1;42;70.7270984;1;True
2;BARRA 2;42;70.7270984;1;False
3;BARRA 3;42;70.7270984;1;False
4;BARRA 4;42;70.7270984;1;False
5;BARRA 5;42;70.7270984;1;False
6;BARRA 6;42;70.7270984;1;False
7;BARRA 7;42;70.7270984;1;False
8;BARRA 8;42;70.7270984;1;False
9;BARRA 9;42;70.7270984;1;False
10;BARRA 10;42;70.7270984;1;False
11;BARRA 11;42;70.7270984;1;False
12;BARRA 12;42;70.7270984;1;False
13;BARRA 13;42;70.7270984;1;False
14;BARRA 14;42;70.7270984;1;False
15;BARRA 15;42;70.7270984;1;False
16;BARRA 16;42;41.39955422;2;False
17;BARRA 17;42;41.39955422;2;False
18;BARRA 18;42;41.39955422;2;False
19;BARRA 19;42;41.39955422;2;False
20;BARRA 20;42;41.39955422;2;False
21;BARRA 21;42;41.39955422;2;False
22;BARRA 22;42;41.39955422;2;False
23;BARRA 23;42;41.39955422;2;False
24;BARRA 24;42;70.7270984;1;False
1;BARRA 1;43;70.13955913;1;True
2;BARRA 2;43;70.13955913;1;False
3;BARRA 3;43;70.13955913;1;False
4;BARRA 4;43;70.13955913;1;False
5;BARRA 5;43;70.13955913;1;False
6;BARRA 6;43;70.13955913;1;False
7;BARRA 7;43;70.13955913;1;False
8;BARRA 8;43;70.13955913;1;False
9;BARRA 9;43;70.13955913;1;False
10;BARRA 10;43;70.13955913;1;False
11;BARRA 11;43;70.13955913;1;False
12;BARRA 12;43;70.13955913;1;False
13;BARRA 13;43;70.13955913;1;False
14;BARRA 14;43;70.13955913;1;False
15;BARRA 15;43;70.13955913;1;False
16;BARRA 16;43;40.4331345;2;False
17;BARRA 17;43;40.4331345;2;False
18;BARRA 18;43;40.4331345;2;False
19;BARRA 19;43;40.4331345;2;False
20;BARRA 20;43;40.4331345;2;False
21;BARRA 21;43;40.4331345;2;False
22;BARRA 22;43;40.4331345;2;False
23;BARRA 23;43;40.4331345;2;False
24;BARRA 24;43;70.13955913;1;False
1;BARRA 1;44;69.08940133;1;True
2;BARRA 2;44;69.08940133;1;False
3;BARRA 3;44;69.08940133;1;False
4;BARRA 4;44;69.08940133;1;False
5;BARRA 5;44;69.08940133;1;False
6;BARRA 6;44;69.08940133;1;False
7;BARRA 7;44;69.08940133;1;False
8;BARRA 8;44;69.08940133;1;False
9;BARRA 9;44;69.08940133;1;False
10;BARRA 10;44;69.08940133;1;False
11;BARRA 11;44;69.08940133;1;False
12;BARRA 12;44;69.08940133;1;False
13;BARRA 13;44;69.08940133;1;False
14;BARRA 14;44;69.08940133;1;False
15;BARRA 15;44;69.08940133;1;False
16;BARRA 16;44;39.54633458;2;False
17;BARRA 17;44;39.54633458;2;False
18;BARRA 18;44;39.54633458;2;False
19;BARRA 19;44;39.54633458;2;False
20;BARRA 20;44;39.54633458;2;False
21;BARRA 21;44;39.54633458;2;False
22;BARRA 22;44;39.54633458;2;False
23;BARRA 23;44;39.54633458;2;False
24;BARRA 24;44;69.08940133;1;False
1;BARRA 1;45;67.73174633;1;True
2;BARRA 2;45;67.73174633;1;False
3;BARRA 3;45;67.73174633;1;False
4;BARRA 4;45;67.73174633;1;False
5;BARRA 5;45;67.73174633;1;False
6;BARRA 6;45;67.73174633;1;False
7;BARRA 7;45;67.73174633;1;False
8;BARRA 8;45;67.73174633;1;False
9;BARRA 9;45;67.73174633;1;False
10;BARRA 10;45;67.73174633;1;False
11;BARRA 11;45;67.73174633;1;False
12;BARRA 12;45;67.73174633;1;False
13;BARRA 13;45;67.73174633;1;False
14;BARRA 14;45;67.73174633;1;False
15;BARRA 15;45;67.73174633;1;False
16;BARRA 16;45;38.25594461;2;False
17;BARRA 17;45;38.25594461;2;False
18;BARRA 18;45;38.25594461;2;False
19;BARRA 19;45;38.25594461;2;False
20;BARRA 20;45;38.25594461;2;False
21;BARRA 21;45;38.25594461;2;False
22;BARRA 22;45;38.25594461;2;False
23;BARRA 23;45;38.25594461;2;False
24;BARRA 24;45;67.73174633;1;False
1;BARRA 1;46;66.3232994;1;True
2;BARRA 2;46;66.3232994;1;False
3;BARRA 3;46;66.3232994;1;False
4;BARRA 4;46;66.3232994;1;False
5;BARRA 5;46;66.3232994;1;False
6;BARRA 6;46;66.3232994;1;False
7;BARRA 7;46;66.3232994;1;False
8;BARRA 8;46;66.3232994;1;False
9;BARRA 9;46;66.3232994;1;False
10;BARRA 10;46;66.3232994;1;False
11;BARRA 11;46;66.3232994;1;False
12;BARRA 12;46;66.3232994;1;False
13;BARRA 13;46;66.3232994;1;False
14;BARRA 14;46;66.3232994;1;False
15;BARRA 15;46;66.3232994;1;False
16;BARRA 16;46;37.05615648;2;False
17;BARRA 17;46;37.05615648;2;False
18;BARRA 18;46;37.05615648;2;False
19;BARRA 19;46;37.05615648;2;False
20;BARRA 20;46;37.05615648;2;False
21;BARRA 21;46;37.05615648;2;False
22;BARRA 22;46;37.05615648;2;False
23;BARRA 23;46;37.05615648;2;False
24;BARRA 24;46;66.3232994;1;False
1;BARRA 1;47;64.57166363;1;True
2;BARRA 2;47;64.57166363;1;False
3;BARRA 3;47;64.57166363;1;False
4;BARRA 4;47;64.57166363;1;False
5;BARRA 5;47;64.57166363;1;False
6;BARRA 6;47;64.57166363;1;False
7;BARRA 7;47;64.57166363;1;False
8;BARRA 8;47;64.57166363;1;False
9;BARRA 9;47;64.57166363;1;False
10;BARRA 10;47;64.57166363;1;False
11;BARRA 11;47;64.57166363;1;False
12;BARRA 12;47;64.57166363;1;False
13;BARRA 13;47;64.57166363;1;False
14;BARRA 14;47;64.57166363;1;False
15;BARRA 15;47;64.57166363;1;False
16;BARRA 16;47;35.25235601;2;False
17;BARRA 17;47;35.25235601;2;False
18;BARRA 18;47;35.25235601;2;False
19;BARRA 19;47;35.25235601;2;False
20;BARRA 20;47;35.25235601;2;False
21;BARRA 21;47;35.25235601;2;False
22;BARRA 22;47;35.25235601;2;False
23;BARRA 23;47;35.25235601;2;False
24;BARRA 24;47;64.57166363;1;False
1;BARRA 1;48;62.26268924;1;True
2;BARRA 2;48;62.26268924;1;False
3;BARRA 3;48;62.26268924;1;False
4;BARRA 4;48;62.26268924;1;False
5;BARRA 5;48;62.26268924;1;False
6;BARRA 6;48;62.26268924;1;False
7;BARRA 7;48;62.26268924;1;False
8;BARRA 8;48;62.26268924;1;False
9;BARRA 9;48;62.26268924;1;False
10;BARRA 10;48;62.26268924;1;False
11;BARRA 11;48;62.26268924;1;False
12;BARRA 12;48;62.26268924;1;False
13;BARRA 13;48;62.26268924;1;False
14;BARRA 14;48;62.26268924;1;False
15;BARRA 15;48;62.26268924;1;False
16;BARRA 16;48;33.6709419;2;False
17;BARRA 17;48;33.6709419;2;False
18;BARRA 18;48;33.6709419;2;False
19;BARRA 19;48;33.6709419;2;False
20;BARRA 20;48;33.6709419;2;False
21;BARRA 21;48;33.6709419;2;False
22;BARRA 22;48;33.6709419;2;False
23;BARRA 23;48;33.6709419;2;False
24;BARRA 24;48;62.26268924;1;False
