Codigo;Periodo;Nome;Afluencia;Retirada
36;32; CACH.DOURADA ;69;1.6
36;33; SAO SIMAO    ;1153;26
36;34; I. SOLTEIRA  ;369;4.1
36;37; BARRA BONITA ;281;55.3
36;38; A.S. LIMA    ;76;7.9
36;39; IBITINGA     ;146;5.5
36;40; PROMISSAO    ;53;3.7
36;42; NAVANHANDAVA ;21;4.4
36;43; TRES IRMAOS  ;24;4.4
36;45; JUPIA        ;383;1.8
36;46; P. PRIMAVERA ;660;17.8
36;47; A.A. LAYDNER ;100;6.9
36;48; PIRAJU       ;2;0.1
37;1; CAMARGOS     ;101;0.6
37;2; ITUTINGA     ;0;0
37;4; FUNIL-GRANDE ;178;3.8
37;6; FURNAS       ;518;11
37;7; M. DE MORAES ;188;1.1
37;8; ESTREITO     ;43;0.2
37;9; JAGUARA      ;18;0.2
37;10; IGARAPAVA    ;51;0.3
37;11; VOLTA GRANDE ;115;2.4
37;12; P. COLOMBIA  ;279;9.4
37;14; CACONDE      ;45;1.2
37;15; E. DA CUNHA  ;28;2.1
37;16; A.S.OLIVEIRA ;1;0.1
37;17; MARIMBONDO   ;575;55.7
37;18; A. VERMELHA  ;305;9.8
37;20; BATALHA      ;197;4.6
37;21; SERRA FACAO  ;123;0.9
37;24; EMBORCACAO   ;421;13.1
37;25; NOVA PONTE   ;410;2.2
37;26; MIRANDA      ;17;1.5
37;27; CAPIM BRANC1 ;2;0.6
37;28; CAPIM BRANC2 ;5;1.5
37;29; CORUMBA IV   ;127;3.1
37;30; CORUMBA I    ;299;5.8
37;31; ITUMBIARA    ;392;13.6
37;32; CACH.DOURADA ;69;1.6
37;33; SAO SIMAO    ;1153;26
37;34; I. SOLTEIRA  ;369;4.1
37;37; BARRA BONITA ;281;55.3
37;38; A.S. LIMA    ;76;7.9
37;39; IBITINGA     ;146;5.5
37;40; PROMISSAO    ;53;3.7
37;42; NAVANHANDAVA ;21;4.4
37;43; TRES IRMAOS  ;24;4.4
37;45; JUPIA        ;383;1.8
37;46; P. PRIMAVERA ;660;17.8
37;47; A.A. LAYDNER ;100;6.9
37;48; PIRAJU       ;2;0.1
38;1; CAMARGOS     ;101;0.6
38;2; ITUTINGA     ;0;0
38;4; FUNIL-GRANDE ;178;3.8
38;6; FURNAS       ;518;11
38;7; M. DE MORAES ;188;1.1
38;8; ESTREITO     ;43;0.2
38;9; JAGUARA      ;18;0.2
38;10; IGARAPAVA    ;51;0.3
38;11; VOLTA GRANDE ;115;2.4
38;12; P. COLOMBIA  ;279;9.4
38;14; CACONDE      ;45;1.2
38;15; E. DA CUNHA  ;28;2.1
38;16; A.S.OLIVEIRA ;1;0.1
38;17; MARIMBONDO   ;575;55.7
38;18; A. VERMELHA  ;305;9.8
38;20; BATALHA      ;197;4.6
38;21; SERRA FACAO  ;123;0.9
38;24; EMBORCACAO   ;421;13.1
38;25; NOVA PONTE   ;410;2.2
38;26; MIRANDA      ;17;1.5
38;27; CAPIM BRANC1 ;2;0.6
38;28; CAPIM BRANC2 ;5;1.5
38;29; CORUMBA IV   ;127;3.1
38;30; CORUMBA I    ;299;5.8
38;31; ITUMBIARA    ;392;13.6
38;32; CACH.DOURADA ;69;1.6
38;33; SAO SIMAO    ;1153;26
38;34; I. SOLTEIRA  ;369;4.1
38;37; BARRA BONITA ;281;55.3
38;38; A.S. LIMA    ;76;7.9
38;39; IBITINGA     ;146;5.5
38;40; PROMISSAO    ;53;3.7
38;42; NAVANHANDAVA ;21;4.4
38;43; TRES IRMAOS  ;24;4.4
38;45; JUPIA        ;383;1.8
38;46; P. PRIMAVERA ;660;17.8
38;47; A.A. LAYDNER ;100;6.9
38;48; PIRAJU       ;2;0.1
39;1; CAMARGOS     ;101;0.6
39;2; ITUTINGA     ;0;0
39;4; FUNIL-GRANDE ;178;3.8
39;6; FURNAS       ;518;11
39;7; M. DE MORAES ;188;1.1
39;8; ESTREITO     ;43;0.2
39;9; JAGUARA      ;18;0.2
39;10; IGARAPAVA    ;51;0.3
39;11; VOLTA GRANDE ;115;2.4
39;12; P. COLOMBIA  ;279;9.4
39;14; CACONDE      ;45;1.2
39;15; E. DA CUNHA  ;28;2.1
39;16; A.S.OLIVEIRA ;1;0.1
39;17; MARIMBONDO   ;575;55.7
39;18; A. VERMELHA  ;305;9.8
39;20; BATALHA      ;197;4.6
39;21; SERRA FACAO  ;123;0.9
39;24; EMBORCACAO   ;421;13.1
39;25; NOVA PONTE   ;410;2.2
39;26; MIRANDA      ;17;1.5
39;27; CAPIM BRANC1 ;2;0.6
39;28; CAPIM BRANC2 ;5;1.5
39;29; CORUMBA IV   ;127;3.1
39;30; CORUMBA I    ;299;5.8
39;31; ITUMBIARA    ;392;13.6
39;32; CACH.DOURADA ;69;1.6
39;33; SAO SIMAO    ;1153;26
39;34; I. SOLTEIRA  ;369;4.1
39;37; BARRA BONITA ;281;55.3
39;38; A.S. LIMA    ;76;7.9
39;39; IBITINGA     ;146;5.5
39;40; PROMISSAO    ;53;3.7
39;42; NAVANHANDAVA ;21;4.4
39;43; TRES IRMAOS  ;24;4.4
39;45; JUPIA        ;383;1.8
39;46; P. PRIMAVERA ;660;17.8
39;47; A.A. LAYDNER ;100;6.9
39;48; PIRAJU       ;2;0.1
40;1; CAMARGOS     ;101;0.6
40;2; ITUTINGA     ;0;0
40;4; FUNIL-GRANDE ;178;3.8
40;6; FURNAS       ;518;11
40;7; M. DE MORAES ;188;1.1
40;8; ESTREITO     ;43;0.2
40;9; JAGUARA      ;18;0.2
40;10; IGARAPAVA    ;51;0.3
40;11; VOLTA GRANDE ;115;2.4
40;12; P. COLOMBIA  ;279;9.4
40;14; CACONDE      ;45;1.2
40;15; E. DA CUNHA  ;28;2.1
40;16; A.S.OLIVEIRA ;1;0.1
40;17; MARIMBONDO   ;575;55.7
40;18; A. VERMELHA  ;305;9.8
40;20; BATALHA      ;197;4.6
40;21; SERRA FACAO  ;123;0.9
40;24; EMBORCACAO   ;421;13.1
40;25; NOVA PONTE   ;410;2.2
40;26; MIRANDA      ;17;1.5
40;27; CAPIM BRANC1 ;2;0.6
40;28; CAPIM BRANC2 ;5;1.5
40;29; CORUMBA IV   ;127;3.1
40;30; CORUMBA I    ;299;5.8
40;31; ITUMBIARA    ;392;13.6
40;32; CACH.DOURADA ;69;1.6
40;33; SAO SIMAO    ;1153;26
40;34; I. SOLTEIRA  ;369;4.1
40;37; BARRA BONITA ;281;55.3
40;38; A.S. LIMA    ;76;7.9
40;39; IBITINGA     ;146;5.5
40;40; PROMISSAO    ;53;3.7
40;42; NAVANHANDAVA ;21;4.4
40;43; TRES IRMAOS  ;24;4.4
40;45; JUPIA        ;383;1.8
40;46; P. PRIMAVERA ;660;17.8
40;47; A.A. LAYDNER ;100;6.9
40;48; PIRAJU       ;2;0.1
41;1; CAMARGOS     ;101;0.6
41;2; ITUTINGA     ;0;0
41;4; FUNIL-GRANDE ;178;3.8
41;6; FURNAS       ;518;11
41;7; M. DE MORAES ;188;1.1
41;8; ESTREITO     ;43;0.2
41;9; JAGUARA      ;18;0.2
41;10; IGARAPAVA    ;51;0.3
41;11; VOLTA GRANDE ;115;2.4
41;12; P. COLOMBIA  ;279;9.4
41;14; CACONDE      ;45;1.2
41;15; E. DA CUNHA  ;28;2.1
41;16; A.S.OLIVEIRA ;1;0.1
41;17; MARIMBONDO   ;575;55.7
41;18; A. VERMELHA  ;305;9.8
41;20; BATALHA      ;197;4.6
41;21; SERRA FACAO  ;123;0.9
41;24; EMBORCACAO   ;421;13.1
41;25; NOVA PONTE   ;410;2.2
41;26; MIRANDA      ;17;1.5
41;27; CAPIM BRANC1 ;2;0.6
41;28; CAPIM BRANC2 ;5;1.5
41;29; CORUMBA IV   ;127;3.1
41;30; CORUMBA I    ;299;5.8
41;31; ITUMBIARA    ;392;13.6
41;32; CACH.DOURADA ;69;1.6
41;33; SAO SIMAO    ;1153;26
41;34; I. SOLTEIRA  ;369;4.1
41;37; BARRA BONITA ;281;55.3
41;38; A.S. LIMA    ;76;7.9
41;39; IBITINGA     ;146;5.5
41;40; PROMISSAO    ;53;3.7
41;42; NAVANHANDAVA ;21;4.4
41;43; TRES IRMAOS  ;24;4.4
41;45; JUPIA        ;383;1.8
41;46; P. PRIMAVERA ;660;17.8
41;47; A.A. LAYDNER ;100;6.9
41;48; PIRAJU       ;2;0.1
42;1; CAMARGOS     ;101;0.6
42;2; ITUTINGA     ;0;0
42;4; FUNIL-GRANDE ;178;3.8
42;6; FURNAS       ;518;11
42;7; M. DE MORAES ;188;1.1
42;8; ESTREITO     ;43;0.2
42;9; JAGUARA      ;18;0.2
42;10; IGARAPAVA    ;51;0.3
42;11; VOLTA GRANDE ;115;2.4
42;12; P. COLOMBIA  ;279;9.4
42;14; CACONDE      ;45;1.2
42;15; E. DA CUNHA  ;28;2.1
42;16; A.S.OLIVEIRA ;1;0.1
42;17; MARIMBONDO   ;575;55.7
42;18; A. VERMELHA  ;305;9.8
42;20; BATALHA      ;197;4.6
42;21; SERRA FACAO  ;123;0.9
42;24; EMBORCACAO   ;421;13.1
42;25; NOVA PONTE   ;410;2.2
42;26; MIRANDA      ;17;1.5
42;27; CAPIM BRANC1 ;2;0.6
42;28; CAPIM BRANC2 ;5;1.5
42;29; CORUMBA IV   ;127;3.1
42;30; CORUMBA I    ;299;5.8
42;31; ITUMBIARA    ;392;13.6
42;32; CACH.DOURADA ;69;1.6
42;33; SAO SIMAO    ;1153;26
42;34; I. SOLTEIRA  ;369;4.1
42;37; BARRA BONITA ;281;55.3
42;38; A.S. LIMA    ;76;7.9
42;39; IBITINGA     ;146;5.5
42;40; PROMISSAO    ;53;3.7
42;42; NAVANHANDAVA ;21;4.4
42;43; TRES IRMAOS  ;24;4.4
42;45; JUPIA        ;383;1.8
42;46; P. PRIMAVERA ;660;17.8
42;47; A.A. LAYDNER ;100;6.9
42;48; PIRAJU       ;2;0.1
43;1; CAMARGOS     ;101;0.6
43;2; ITUTINGA     ;0;0
43;4; FUNIL-GRANDE ;178;3.8
43;6; FURNAS       ;518;11
43;7; M. DE MORAES ;188;1.1
43;8; ESTREITO     ;43;0.2
43;9; JAGUARA      ;18;0.2
43;10; IGARAPAVA    ;51;0.3
43;11; VOLTA GRANDE ;115;2.4
43;12; P. COLOMBIA  ;279;9.4
43;14; CACONDE      ;45;1.2
43;15; E. DA CUNHA  ;28;2.1
43;16; A.S.OLIVEIRA ;1;0.1
43;17; MARIMBONDO   ;575;55.7
43;18; A. VERMELHA  ;305;9.8
43;20; BATALHA      ;197;4.6
43;21; SERRA FACAO  ;123;0.9
43;24; EMBORCACAO   ;421;13.1
43;25; NOVA PONTE   ;410;2.2
43;26; MIRANDA      ;17;1.5
43;27; CAPIM BRANC1 ;2;0.6
43;28; CAPIM BRANC2 ;5;1.5
43;29; CORUMBA IV   ;127;3.1
43;30; CORUMBA I    ;299;5.8
43;31; ITUMBIARA    ;392;13.6
43;32; CACH.DOURADA ;69;1.6
43;33; SAO SIMAO    ;1153;26
43;34; I. SOLTEIRA  ;369;4.1
43;37; BARRA BONITA ;281;55.3
43;38; A.S. LIMA    ;76;7.9
43;39; IBITINGA     ;146;5.5
43;40; PROMISSAO    ;53;3.7
43;42; NAVANHANDAVA ;21;4.4
43;43; TRES IRMAOS  ;24;4.4
43;45; JUPIA        ;383;1.8
43;46; P. PRIMAVERA ;660;17.8
43;47; A.A. LAYDNER ;100;6.9
43;48; PIRAJU       ;2;0.1
44;1; CAMARGOS     ;101;0.6
44;2; ITUTINGA     ;0;0
44;4; FUNIL-GRANDE ;178;3.8
44;6; FURNAS       ;518;11
44;7; M. DE MORAES ;188;1.1
44;8; ESTREITO     ;43;0.2
44;9; JAGUARA      ;18;0.2
44;10; IGARAPAVA    ;51;0.3
44;11; VOLTA GRANDE ;115;2.4
44;12; P. COLOMBIA  ;279;9.4
44;14; CACONDE      ;45;1.2
44;15; E. DA CUNHA  ;28;2.1
44;16; A.S.OLIVEIRA ;1;0.1
44;17; MARIMBONDO   ;575;55.7
44;18; A. VERMELHA  ;305;9.8
44;20; BATALHA      ;197;4.6
44;21; SERRA FACAO  ;123;0.9
44;24; EMBORCACAO   ;421;13.1
44;25; NOVA PONTE   ;410;2.2
44;26; MIRANDA      ;17;1.5
44;27; CAPIM BRANC1 ;2;0.6
44;28; CAPIM BRANC2 ;5;1.5
44;29; CORUMBA IV   ;127;3.1
44;30; CORUMBA I    ;299;5.8
44;31; ITUMBIARA    ;392;13.6
44;32; CACH.DOURADA ;69;1.6
44;33; SAO SIMAO    ;1153;26
44;34; I. SOLTEIRA  ;369;4.1
44;37; BARRA BONITA ;281;55.3
44;38; A.S. LIMA    ;76;7.9
44;39; IBITINGA     ;146;5.5
44;40; PROMISSAO    ;53;3.7
44;42; NAVANHANDAVA ;21;4.4
44;43; TRES IRMAOS  ;24;4.4
44;45; JUPIA        ;383;1.8
44;46; P. PRIMAVERA ;660;17.8
44;47; A.A. LAYDNER ;100;6.9
44;48; PIRAJU       ;2;0.1
45;1; CAMARGOS     ;101;0.6
45;2; ITUTINGA     ;0;0
45;4; FUNIL-GRANDE ;178;3.8
45;6; FURNAS       ;518;11
45;7; M. DE MORAES ;188;1.1
45;8; ESTREITO     ;43;0.2
45;9; JAGUARA      ;18;0.2
45;10; IGARAPAVA    ;51;0.3
45;11; VOLTA GRANDE ;115;2.4
45;12; P. COLOMBIA  ;279;9.4
45;14; CACONDE      ;45;1.2
45;15; E. DA CUNHA  ;28;2.1
45;16; A.S.OLIVEIRA ;1;0.1
45;17; MARIMBONDO   ;575;55.7
45;18; A. VERMELHA  ;305;9.8
45;20; BATALHA      ;197;4.6
45;21; SERRA FACAO  ;123;0.9
45;24; EMBORCACAO   ;421;13.1
45;25; NOVA PONTE   ;410;2.2
45;26; MIRANDA      ;17;1.5
45;27; CAPIM BRANC1 ;2;0.6
45;28; CAPIM BRANC2 ;5;1.5
45;29; CORUMBA IV   ;127;3.1
45;30; CORUMBA I    ;299;5.8
45;31; ITUMBIARA    ;392;13.6
45;32; CACH.DOURADA ;69;1.6
45;33; SAO SIMAO    ;1153;26
45;34; I. SOLTEIRA  ;369;4.1
45;37; BARRA BONITA ;281;55.3
45;38; A.S. LIMA    ;76;7.9
45;39; IBITINGA     ;146;5.5
45;40; PROMISSAO    ;53;3.7
45;42; NAVANHANDAVA ;21;4.4
45;43; TRES IRMAOS  ;24;4.4
45;45; JUPIA        ;383;1.8
45;46; P. PRIMAVERA ;660;17.8
45;47; A.A. LAYDNER ;100;6.9
45;48; PIRAJU       ;2;0.1
46;1; CAMARGOS     ;101;0.6
46;2; ITUTINGA     ;0;0
46;4; FUNIL-GRANDE ;178;3.8
46;6; FURNAS       ;518;11
46;7; M. DE MORAES ;188;1.1
46;8; ESTREITO     ;43;0.2
46;9; JAGUARA      ;18;0.2
46;10; IGARAPAVA    ;51;0.3
46;11; VOLTA GRANDE ;115;2.4
46;12; P. COLOMBIA  ;279;9.4
46;14; CACONDE      ;45;1.2
46;15; E. DA CUNHA  ;28;2.1
46;16; A.S.OLIVEIRA ;1;0.1
46;17; MARIMBONDO   ;575;55.7
46;18; A. VERMELHA  ;305;9.8
46;20; BATALHA      ;197;4.6
46;21; SERRA FACAO  ;123;0.9
46;24; EMBORCACAO   ;421;13.1
46;25; NOVA PONTE   ;410;2.2
46;26; MIRANDA      ;17;1.5
46;27; CAPIM BRANC1 ;2;0.6
46;28; CAPIM BRANC2 ;5;1.5
46;29; CORUMBA IV   ;127;3.1
46;30; CORUMBA I    ;299;5.8
46;31; ITUMBIARA    ;392;13.6
46;32; CACH.DOURADA ;69;1.6
46;33; SAO SIMAO    ;1153;26
46;34; I. SOLTEIRA  ;369;4.1
46;37; BARRA BONITA ;281;55.3
46;38; A.S. LIMA    ;76;7.9
46;39; IBITINGA     ;146;5.5
46;40; PROMISSAO    ;53;3.7
46;42; NAVANHANDAVA ;21;4.4
46;43; TRES IRMAOS  ;24;4.4
46;45; JUPIA        ;383;1.8
46;46; P. PRIMAVERA ;660;17.8
46;47; A.A. LAYDNER ;100;6.9
46;48; PIRAJU       ;2;0.1
47;1; CAMARGOS     ;101;0.6
47;2; ITUTINGA     ;0;0
47;4; FUNIL-GRANDE ;178;3.8
47;6; FURNAS       ;518;11
47;7; M. DE MORAES ;188;1.1
47;8; ESTREITO     ;43;0.2
47;9; JAGUARA      ;18;0.2
47;10; IGARAPAVA    ;51;0.3
47;11; VOLTA GRANDE ;115;2.4
47;12; P. COLOMBIA  ;279;9.4
47;14; CACONDE      ;45;1.2
47;15; E. DA CUNHA  ;28;2.1
47;16; A.S.OLIVEIRA ;1;0.1
47;17; MARIMBONDO   ;575;55.7
47;18; A. VERMELHA  ;305;9.8
47;20; BATALHA      ;197;4.6
47;21; SERRA FACAO  ;123;0.9
47;24; EMBORCACAO   ;421;13.1
47;25; NOVA PONTE   ;410;2.2
47;26; MIRANDA      ;17;1.5
47;27; CAPIM BRANC1 ;2;0.6
47;28; CAPIM BRANC2 ;5;1.5
47;29; CORUMBA IV   ;127;3.1
47;30; CORUMBA I    ;299;5.8
47;31; ITUMBIARA    ;392;13.6
47;32; CACH.DOURADA ;69;1.6
47;33; SAO SIMAO    ;1153;26
47;34; I. SOLTEIRA  ;369;4.1
47;37; BARRA BONITA ;281;55.3
47;38; A.S. LIMA    ;76;7.9
47;39; IBITINGA     ;146;5.5
47;40; PROMISSAO    ;53;3.7
47;42; NAVANHANDAVA ;21;4.4
47;43; TRES IRMAOS  ;24;4.4
47;45; JUPIA        ;383;1.8
47;46; P. PRIMAVERA ;660;17.8
47;47; A.A. LAYDNER ;100;6.9
47;48; PIRAJU       ;2;0.1
48;1; CAMARGOS     ;101;0.6
48;2; ITUTINGA     ;0;0
48;4; FUNIL-GRANDE ;178;3.8
48;6; FURNAS       ;518;11
48;7; M. DE MORAES ;188;1.1
48;8; ESTREITO     ;43;0.2
48;9; JAGUARA      ;18;0.2
48;10; IGARAPAVA    ;51;0.3
48;11; VOLTA GRANDE ;115;2.4
48;12; P. COLOMBIA  ;279;9.4
48;14; CACONDE      ;45;1.2
48;15; E. DA CUNHA  ;28;2.1
48;16; A.S.OLIVEIRA ;1;0.1
48;17; MARIMBONDO   ;575;55.7
48;18; A. VERMELHA  ;305;9.8
48;20; BATALHA      ;197;4.6
48;21; SERRA FACAO  ;123;0.9
48;24; EMBORCACAO   ;421;13.1
48;25; NOVA PONTE   ;410;2.2
48;26; MIRANDA      ;17;1.5
48;27; CAPIM BRANC1 ;2;0.6
48;28; CAPIM BRANC2 ;5;1.5
48;29; CORUMBA IV   ;127;3.1
48;30; CORUMBA I    ;299;5.8
48;31; ITUMBIARA    ;392;13.6
48;32; CACH.DOURADA ;69;1.6
48;33; SAO SIMAO    ;1153;26
48;34; I. SOLTEIRA  ;369;4.1
48;37; BARRA BONITA ;281;55.3
48;38; A.S. LIMA    ;76;7.9
48;39; IBITINGA     ;146;5.5
48;40; PROMISSAO    ;53;3.7
48;42; NAVANHANDAVA ;21;4.4
48;43; TRES IRMAOS  ;24;4.4
48;45; JUPIA        ;383;1.8
48;46; P. PRIMAVERA ;660;17.8
48;47; A.A. LAYDNER ;100;6.9
48;48; PIRAJU       ;2;0.1
49;1; CAMARGOS     ;96;0.6
49;2; ITUTINGA     ;0;0
49;4; FUNIL-GRANDE ;166;3.8
49;6; FURNAS       ;494;11
49;7; M. DE MORAES ;180;1.1
49;8; ESTREITO     ;42;0.2
49;9; JAGUARA      ;17;0.2
49;10; IGARAPAVA    ;49;0.3
49;11; VOLTA GRANDE ;110;2.4
49;12; P. COLOMBIA  ;270;9.4
49;14; CACONDE      ;44;1.2
49;15; E. DA CUNHA  ;28;2.1
49;16; A.S.OLIVEIRA ;1;0.1
49;17; MARIMBONDO   ;560;55.7
49;18; A. VERMELHA  ;294;9.8
49;20; BATALHA      ;187;4.6
49;21; SERRA FACAO  ;117;0.9
49;24; EMBORCACAO   ;411;13.1
49;25; NOVA PONTE   ;398;2.2
49;26; MIRANDA      ;16;1.5
49;27; CAPIM BRANC1 ;2;0.6
49;28; CAPIM BRANC2 ;5;1.5
49;29; CORUMBA IV   ;123;3.1
49;30; CORUMBA I    ;290;5.8
49;31; ITUMBIARA    ;372;13.6
49;32; CACH.DOURADA ;66;1.6
49;33; SAO SIMAO    ;1100;26
49;34; I. SOLTEIRA  ;355;4.1
49;37; BARRA BONITA ;273;55.3
49;38; A.S. LIMA    ;75;7.9
49;39; IBITINGA     ;145;5.5
49;40; PROMISSAO    ;49;3.7
49;42; NAVANHANDAVA ;19;4.4
49;43; TRES IRMAOS  ;23;4.4
49;45; JUPIA        ;362;1.8
49;46; P. PRIMAVERA ;616;17.8
49;47; A.A. LAYDNER ;98;6.9
49;48; PIRAJU       ;2;0.1
50;1; CAMARGOS     ;96;0.6
50;2; ITUTINGA     ;0;0
50;4; FUNIL-GRANDE ;166;3.8
50;6; FURNAS       ;494;11
50;7; M. DE MORAES ;180;1.1
50;8; ESTREITO     ;42;0.2
50;9; JAGUARA      ;17;0.2
50;10; IGARAPAVA    ;49;0.3
50;11; VOLTA GRANDE ;110;2.4
50;12; P. COLOMBIA  ;270;9.4
50;14; CACONDE      ;44;1.2
50;15; E. DA CUNHA  ;28;2.1
50;16; A.S.OLIVEIRA ;1;0.1
50;17; MARIMBONDO   ;560;55.7
50;18; A. VERMELHA  ;294;9.8
50;20; BATALHA      ;187;4.6
50;21; SERRA FACAO  ;117;0.9
50;24; EMBORCACAO   ;411;13.1
50;25; NOVA PONTE   ;398;2.2
50;26; MIRANDA      ;16;1.5
50;27; CAPIM BRANC1 ;2;0.6
50;28; CAPIM BRANC2 ;5;1.5
50;29; CORUMBA IV   ;123;3.1
50;30; CORUMBA I    ;290;5.8
50;31; ITUMBIARA    ;372;13.6
50;32; CACH.DOURADA ;66;1.6
50;33; SAO SIMAO    ;1100;26
50;34; I. SOLTEIRA  ;355;4.1
50;37; BARRA BONITA ;273;55.3
50;38; A.S. LIMA    ;75;7.9
50;39; IBITINGA     ;145;5.5
50;40; PROMISSAO    ;49;3.7
50;42; NAVANHANDAVA ;19;4.4
50;43; TRES IRMAOS  ;23;4.4
50;45; JUPIA        ;362;1.8
50;46; P. PRIMAVERA ;616;17.8
50;47; A.A. LAYDNER ;98;6.9
50;48; PIRAJU       ;2;0.1
51;1; CAMARGOS     ;96;0.6
51;2; ITUTINGA     ;0;0
51;4; FUNIL-GRANDE ;166;3.8
51;6; FURNAS       ;494;11
51;7; M. DE MORAES ;180;1.1
51;8; ESTREITO     ;42;0.2
51;9; JAGUARA      ;17;0.2
51;10; IGARAPAVA    ;49;0.3
51;11; VOLTA GRANDE ;110;2.4
51;12; P. COLOMBIA  ;270;9.4
51;14; CACONDE      ;44;1.2
51;15; E. DA CUNHA  ;28;2.1
51;16; A.S.OLIVEIRA ;1;0.1
51;17; MARIMBONDO   ;560;55.7
51;18; A. VERMELHA  ;294;9.8
51;20; BATALHA      ;187;4.6
51;21; SERRA FACAO  ;117;0.9
51;24; EMBORCACAO   ;411;13.1
51;25; NOVA PONTE   ;398;2.2
51;26; MIRANDA      ;16;1.5
51;27; CAPIM BRANC1 ;2;0.6
51;28; CAPIM BRANC2 ;5;1.5
51;29; CORUMBA IV   ;123;3.1
51;30; CORUMBA I    ;290;5.8
51;31; ITUMBIARA    ;372;13.6
51;32; CACH.DOURADA ;66;1.6
51;33; SAO SIMAO    ;1100;26
51;34; I. SOLTEIRA  ;355;4.1
51;37; BARRA BONITA ;273;55.3
51;38; A.S. LIMA    ;75;7.9
51;39; IBITINGA     ;145;5.5
51;40; PROMISSAO    ;49;3.7
51;42; NAVANHANDAVA ;19;4.4
51;43; TRES IRMAOS  ;23;4.4
51;45; JUPIA        ;362;1.8
51;46; P. PRIMAVERA ;616;17.8
51;47; A.A. LAYDNER ;98;6.9
51;48; PIRAJU       ;2;0.1
52;1; CAMARGOS     ;96;0.6
52;2; ITUTINGA     ;0;0
52;4; FUNIL-GRANDE ;166;3.8
52;6; FURNAS       ;494;11
52;7; M. DE MORAES ;180;1.1
52;8; ESTREITO     ;42;0.2
52;9; JAGUARA      ;17;0.2
52;10; IGARAPAVA    ;49;0.3
52;11; VOLTA GRANDE ;110;2.4
52;12; P. COLOMBIA  ;270;9.4
52;14; CACONDE      ;44;1.2
52;15; E. DA CUNHA  ;28;2.1
52;16; A.S.OLIVEIRA ;1;0.1
52;17; MARIMBONDO   ;560;55.7
52;18; A. VERMELHA  ;294;9.8
52;20; BATALHA      ;187;4.6
52;21; SERRA FACAO  ;117;0.9
52;24; EMBORCACAO   ;411;13.1
52;25; NOVA PONTE   ;398;2.2
52;26; MIRANDA      ;16;1.5
52;27; CAPIM BRANC1 ;2;0.6
52;28; CAPIM BRANC2 ;5;1.5
52;29; CORUMBA IV   ;123;3.1
52;30; CORUMBA I    ;290;5.8
52;31; ITUMBIARA    ;372;13.6
52;32; CACH.DOURADA ;66;1.6
52;33; SAO SIMAO    ;1100;26
52;34; I. SOLTEIRA  ;355;4.1
52;37; BARRA BONITA ;273;55.3
52;38; A.S. LIMA    ;75;7.9
52;39; IBITINGA     ;145;5.5
52;40; PROMISSAO    ;49;3.7
52;42; NAVANHANDAVA ;19;4.4
52;43; TRES IRMAOS  ;23;4.4
52;45; JUPIA        ;362;1.8
52;46; P. PRIMAVERA ;616;17.8
52;47; A.A. LAYDNER ;98;6.9
52;48; PIRAJU       ;2;0.1
53;1; CAMARGOS     ;96;0.6
53;2; ITUTINGA     ;0;0
53;4; FUNIL-GRANDE ;166;3.8
53;6; FURNAS       ;494;11
53;7; M. DE MORAES ;180;1.1
53;8; ESTREITO     ;42;0.2
53;9; JAGUARA      ;17;0.2
53;10; IGARAPAVA    ;49;0.3
53;11; VOLTA GRANDE ;110;2.4
53;12; P. COLOMBIA  ;270;9.4
53;14; CACONDE      ;44;1.2
53;15; E. DA CUNHA  ;28;2.1
53;16; A.S.OLIVEIRA ;1;0.1
53;17; MARIMBONDO   ;560;55.7
53;18; A. VERMELHA  ;294;9.8
53;20; BATALHA      ;187;4.6
53;21; SERRA FACAO  ;117;0.9
53;24; EMBORCACAO   ;411;13.1
53;25; NOVA PONTE   ;398;2.2
53;26; MIRANDA      ;16;1.5
53;27; CAPIM BRANC1 ;2;0.6
53;28; CAPIM BRANC2 ;5;1.5
53;29; CORUMBA IV   ;123;3.1
53;30; CORUMBA I    ;290;5.8
53;31; ITUMBIARA    ;372;13.6
53;32; CACH.DOURADA ;66;1.6
53;33; SAO SIMAO    ;1100;26
53;34; I. SOLTEIRA  ;355;4.1
53;37; BARRA BONITA ;273;55.3
53;38; A.S. LIMA    ;75;7.9
53;39; IBITINGA     ;145;5.5
53;40; PROMISSAO    ;49;3.7
53;42; NAVANHANDAVA ;19;4.4
53;43; TRES IRMAOS  ;23;4.4
53;45; JUPIA        ;362;1.8
53;46; P. PRIMAVERA ;616;17.8
53;47; A.A. LAYDNER ;98;6.9
53;48; PIRAJU       ;2;0.1
54;1; CAMARGOS     ;91;0.6
54;2; ITUTINGA     ;0;0
54;4; FUNIL-GRANDE ;157;3.8
54;6; FURNAS       ;472;11
54;7; M. DE MORAES ;173;1.1
54;8; ESTREITO     ;40;0.2
54;9; JAGUARA      ;17;0.2
54;10; IGARAPAVA    ;47;0.3
54;11; VOLTA GRANDE ;106;2.4
54;12; P. COLOMBIA  ;261;9.4
54;14; CACONDE      ;43;1.2
54;15; E. DA CUNHA  ;28;2.1
54;16; A.S.OLIVEIRA ;1;0.1
54;17; MARIMBONDO   ;546;55.7
54;18; A. VERMELHA  ;284;9.8
54;20; BATALHA      ;178;4.6
54;21; SERRA FACAO  ;111;0.9
54;24; EMBORCACAO   ;403;13.1
54;25; NOVA PONTE   ;390;2.2
